,avg_price,brand_id,brand_name,item_num,sale,sold,second_category_id,second_category_name_en,second_is_parent,second_level,second_name,second_num,second_parent_id,first_category_id,first_category_name_en,first_is_parent,first_level,first_name,first_num,first_parent_id
798,920.0,1538542306,,1.0,680800.0,740.0,50025138,Refueling card / refueling recharge,True,2,加油卡/加油充值,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
799,319.43,606686969,海马（汽车）,3.0,1432623.1,4485.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
800,212.21,139569201,卡拉丁,13.0,452209.0,2131.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
801,365.88,212918029,车享家,21.0,394056.0,1077.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
802,99.65,935704785,府上养车,23.0,253206.0,2541.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
803,192.93,3223459,Bosch/博世,4.0,136399.0,707.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
804,329.09,3274010,东风雪铁龙,6.0,39820.00000000001,121.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
805,243.4,131182461,壹捷,4.0,20202.0,83.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
806,60.76,987354087,乐车邦,10.0,16163.0,266.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
807,403.18,117494210,途虎,3.0,4435.0,11.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
808,339.0,55034,龙蟠,1.0,4407.0,13.0,50023950,Entity service,True,2,实体服务,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
809,319.9,17713825,AUTO CLOVER,3.0,12476.0,39.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
810,1220.0,156167407,帕斯卡,1.0,2440.0,2.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
811,2298.0,9560439,金利美,1.0,2298.0,1.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
812,1000.0,196264808,ST sporttech,1.0,2000.0,2.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
813,230.0,708568660,酷翼嘉,1.0,1840.0,8.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
814,342.0,127891475,QHCP/琼昊车品,1.0,1026.0,3.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
815,716.0,141795741,格琳斯,1.0,716.0,1.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
816,522.0,780014498,sweiD/仕威达,1.0,522.0,1.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
817,446.0,3363699,欧泰,1.0,446.0,1.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
818,218.0,213602009,TTCR&ndash;II,1.0,218.0,1.0,124880002,Car modification,True,2,汽车改装,0,26,26,Car / supplies / Accessories / modification,True,1,汽车/用品/配件/改装,60,0
819,466.86,29874,ELLE,109.0,17497291.0,37479.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
820,623.99,31878,Fion,129.0,12116594.0,19418.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
821,1223.89,3889310,COACH/蔻驰,329.0,11806889.65,9647.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
822,235.35,135646871,JONBAG/简&middot;佰格,161.0,10856376.0,46128.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
823,886.34,6141599,Dissona,150.0,10294812.0,11615.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
824,176.28,4535252,Mexican/稻草人,383.0,10191963.0,57818.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
825,293.03,9416851,CHARLES&KEITH,76.0,10013536.0,34172.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
826,1700.37,3270580,MICHAEL KORS/迈克·科尔斯,248.0,8469549.5,4981.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
827,401.54,4535691,EMINI HOUSE/伊米妮,103.0,7055127.0,17570.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
828,414.44,31879,Kipling,92.0,6901681.0,16653.0,50012010,Lady bag,False,2,女士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
829,425.65,96817518,AMERICAN TOURISTER/美旅,70.0,23094207.0,54256.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
830,248.55,12924469,90分,11.0,19442830.0,78225.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
831,1356.06,30141,Samsonite/新秀丽,95.0,13066952.0,9636.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
832,393.76,4012412,DELSEY,99.0,10979702.0,27884.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
833,142.92,101053844,昕辰,15.0,10164389.0,71118.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
834,332.97,29750210,OIWAS/爱华仕,89.0,8601709.0,25833.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
835,777.01,3804931,ito,18.0,8156321.0,10497.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
836,147.13,150360023,Zosed/佐斯登,46.0,6969582.6,47369.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
837,517.49,4534169,diplomat/外交官,94.0,6460297.0,12484.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
838,265.84,53647807,汉客,77.0,5902624.0,22204.0,50012019,Suitcase,False,2,旅行箱,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
839,515.0,30141,Samsonite/新秀丽,134.0,11769786.0,22854.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
840,450.45,31879,Kipling,69.0,8499898.0,18870.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
841,201.03,30573,Jansport,285.0,6806193.0,33856.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
842,126.05,29519,Septwolves/七匹狼,141.0,3764054.0,29861.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
843,120.53,6804507,瑞戈,56.0,3380859.0,28049.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
844,174.45,14046598,莱夫,126.0,2712062.0,15546.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
845,196.61,4536836,A-ZA/阿札,54.0,2631788.15,13386.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
846,397.95,95586580,Herschel,60.0,2596237.0,6524.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
847,57.67,716114612,Big－face Rabbit/大脸兔,57.0,2377966.7899999996,41237.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
848,849.95,31878,Fion,31.0,2270224.0,2671.0,122690003,Backpack,False,2,双肩背包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
849,72.56,29519,Septwolves/七匹狼,519.0,10126938.5,139568.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
850,79.1,4535252,Mexican/稻草人,360.0,7917708.1,100092.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
851,256.42,29509,Pierre Cardin/皮尔卡丹,187.0,5258428.0,20507.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
852,67.9,29510,PLAYBOY/花花公子,232.0,4575156.800000001,67377.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
853,286.87,29486,Goldlion/金利来,186.0,4198680.0,14636.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
854,191.31,31879,Kipling,48.0,3360422.0,17565.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
855,175.53,112370192,josephamani/卓梵 阿玛尼,163.0,3047546.7,17362.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
856,75.82,4097119,TUCANO/啄木鸟,331.0,2752789.8999999994,36308.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
857,263.12,31878,Fion,39.0,2319644.0,8816.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
858,614.67,3889310,COACH/蔻驰,108.0,1788086.0,2909.0,121434005,wallet,False,2,钱包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
859,152.31,29519,Septwolves/七匹狼,515.0,19533953.3,128248.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
860,296.13,112370192,josephamani/卓梵 阿玛尼,262.0,5617375.09,18969.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
861,723.6,29509,Pierre Cardin/皮尔卡丹,206.0,4916156.0,6794.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
862,151.79,4535252,Mexican/稻草人,131.0,4904032.0,32308.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
863,201.91,29510,PLAYBOY/花花公子,206.0,3501849.7,17344.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
864,707.27,29486,Goldlion/金利来,97.0,3387826.5,4790.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
865,1425.7,3889310,COACH/蔻驰,67.0,3223506.0,2261.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
866,492.78,30142,Satchi/沙驰,108.0,3060659.0,6211.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
867,358.16,20089,Polo,91.0,2189098.0,6112.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
868,284.72,92692681,BISON DENIM/美洲野牛,46.0,2099219.0,7373.0,122654005,Men's bags,False,2,男士包袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
869,156.02,29519,Septwolves/七匹狼,36.0,400195.0,2565.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
870,117.23,634316057,SCHWYZ＋CROSS/施维茨十字,3.0,263544.0,2248.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
871,37.0,30208601,美佳宝,3.0,261181.5,7059.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
872,373.46,95586580,Herschel,8.0,246858.0,661.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
873,202.03,3924024,博牌,10.0,230718.0,1142.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
874,141.64,204312219,LIVEBOX EN DIRECT,3.0,214436.9,1514.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
875,132.55,725782088,M＆Y MISSION FOR YOUNG,3.0,208626.6,1574.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
876,138.83,29750210,OIWAS/爱华仕,12.0,205049.0,1477.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
877,125.9,115138579,Aspen Sport,2.0,201065.0,1597.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
878,142.92,6804507,瑞戈,11.0,187512.0,1312.0,50050199,Travel bag,False,2,旅行袋,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
879,50.35,29519,Septwolves/七匹狼,34.0,406138.1,8066.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
880,44.32,4535252,Mexican/稻草人,29.0,355099.0,8012.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
881,32.5,142695555,凯迪劳斯,3.0,352386.5,10842.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
882,229.0,46470,Fossil,2.0,159384.0,696.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
883,35.38,453856405,GRENGR/格兰爵,2.0,153831.2,4348.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
884,87.83,241670953,souf/森欧梵,13.0,130512.0,1486.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
885,43.96,609770456,ZORESS,18.0,109931.5,2501.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
886,43.47,611516371,KiMO/奇莫,10.0,105116.00000000001,2418.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
887,32.91,209698268,bromen bags/不莱玫,12.0,100022.70000000001,3039.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
888,48.62,109149884,伊琳莎,11.0,96510.0,1985.0,121400005,Card package,False,2,卡包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
889,24.36,39249996,,3.0,193211.0,7930.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
890,194.35,30141,Samsonite/新秀丽,17.0,184830.0,951.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
891,33.08,644232732,TONUOX/途诺行,3.0,86869.0,2626.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
892,135.7,1495652325,,10.0,41524.0,306.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
893,83.57,8435637,Eagle Creek,14.0,40199.0,481.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
894,146.43,4535691,EMINI HOUSE/伊米妮,3.0,33533.0,229.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
895,48.4,652996027,初弎,15.0,31027.4,641.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
896,667.29,280856095,Rebecca Minkoff,5.0,27359.0,41.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
897,51.32,209698268,bromen bags/不莱玫,3.0,24066.9,469.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
898,79.0,4012412,DELSEY,2.0,22831.0,289.0,50026617,Luggage accessories,False,2,箱包相关配件,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
899,68.0,16201709,F5S,1.0,38624.0,568.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
900,88.0,547588890,venuco,2.0,32560.0,370.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
901,169.0,78436411,WINNOW,1.0,28561.0,169.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
902,138.41,208460254,Vanlord/尊禄,2.0,22700.0,164.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
903,1083.33,30134,Montblanc/万宝龙,2.0,19500.0,18.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
904,159.0,131532770,vanlemn,1.0,12879.0,81.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
905,66.07,109149884,伊琳莎,3.0,12355.0,187.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
906,35.97,209698268,bromen bags/不莱玫,2.0,9926.6,276.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
907,211.86,6141599,Dissona,3.0,8898.0,42.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
908,99.0,30142,Satchi/沙驰,1.0,7128.0,72.0,121368002,Certificate bag,False,2,证件包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
909,126.79,29492,Hush Puppies/暇步士,13.0,166473.0,1313.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
910,65.53,126118364,FAMAN/斐曼,2.0,136891.0,2089.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
911,75.2,29519,Septwolves/七匹狼,18.0,135281.0,1799.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
912,90.63,803232558,WILLIAMPOLO,6.0,102864.9,1135.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
913,164.0,30142,Satchi/沙驰,3.0,83804.0,511.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
914,87.97,241670953,souf/森欧梵,10.0,69935.0,795.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
915,60.47,208460254,Vanlord/尊禄,21.0,69598.0,1151.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
916,78.43,109149884,伊琳莎,9.0,56865.0,725.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
917,60.07,733920533,纳兰杜,7.0,53824.0,896.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
918,39.0,453856405,GRENGR/格兰爵,1.0,51909.0,1331.0,121392003,Key case,False,2,钥匙包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
919,45.02,78338812,Rinka doll/梨花娃娃,9.0,91980.40000000001,2043.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
920,91.27,31654454,oimei,15.0,76116.5,834.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
921,144.3,40675436,,12.0,54691.0,379.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
922,44.0,278062600,露比妮,3.0,39556.0,899.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
923,34.74,527284997,Rose inch/络丝芬奇,9.0,36580.4,1053.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
924,89.0,75538858,Never Out/妮维奥,1.0,28925.0,325.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
925,93.38,625790931,Seefulun/丝芙伦,7.0,28482.0,305.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
926,206.33,29519,Septwolves/七匹狼,2.0,24553.0,119.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
927,165.81,4536836,A-ZA/阿札,2.0,21721.5,131.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
928,100.76,138947278,伊丝品,2.0,20958.0,208.0,121384005,Mobile phone bag,False,2,手机包,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
929,318.12,3242936,agnes b,2.0,18769.0,59.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
930,129.0,31878,Fion,1.0,6192.0,48.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
931,25.2,78338812,Rinka doll/梨花娃娃,1.0,2620.7999999999997,104.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
932,480.0,30622712,BOSS Hugo Boss,1.0,1920.0,4.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
933,80.0,4167298,Kaitz/卡托姿,1.0,960.0,12.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
934,42.73,32149425,波斯丹顿,2.0,940.0,22.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
935,60.0,4097119,TUCANO/啄木鸟,1.0,300.0,5.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
936,99.0,3735067,Cath Kidston,1.0,297.0,3.0,121400006,Card set,False,2,卡套,0,50006842,50006842,Leather luggage / bag / bag hot,True,1,箱包皮具/热销女包/男包,37,0
